,race,rcDate,rcNo,ord,rcTime,chulNo,age,wgBudam,ord1CntT,ord1CntY,ord2CntT,ord2CntY,rcCntT,rcCntY,chaksunT,chaksunY,chaksun_6m,rating,rcDist,trAge,ord1CntT_tr,ord2CntT_tr,rcCntT_tr,ord1CntY_tr,ord2CntY_tr,rcCntY_tr,age_jk,ord1CntT_jk,ord2CntT_jk,rcCntT_jk,ord1CntY_jk,ord2CntY_jk,rcCntY_jk,wg_Budam_jk,wg_Budam_others_jk,num_own,num_reg,num_cancel,chaksunT_ow,chaksunY_ow,ord1CntT_ow,ord2CntT_ow,ord3CntT_ow,rcCntT_ow,ord1CntY_ow,ord2CntY_ow,ord3CntY_ow,rcCntY_ow,from_recentRcDate,from_trDebut,from_jkDebut,from_owRegister,pred,pred_rank,pred_ona
14783,1313,2016-09-04,6,0,84.0,1,4,51.5,0,0,0,0,5,5,0,0,0,36,1300,36,36,36,36,36,36,36,29,132,133,1823,40,40,519,51,51,36,36,36,36,36,36,36,36,36,36,36,36,83,21,17012,1838,17012,0.6405302286148071,3.0,1
14784,1313,2016-09-04,6,0,83.7,2,3,52.0,0,0,0,0,4,4,0,0,0,37,1300,37,37,37,37,37,37,37,37,115,139,3036,4,5,103,52,52,37,37,37,37,37,37,37,37,37,37,37,37,39,35,17011,4477,17011,0.6325922012329102,1.0,1
14785,1313,2016-09-04,6,0,82.8,4,2,52.5,0,0,0,0,0,0,0,0,0,42,1300,42,42,42,42,42,42,42,41,282,283,2444,34,35,232,53,53,42,42,42,42,42,42,42,42,42,42,42,42,57,0,17006,6656,17006,0.638178825378418,2.0,1
14786,1313,2016-09-04,6,0,82.4,7,3,52.0,0,0,0,0,11,8,10500000,2800000,0,36,1300,36,36,36,36,36,36,36,25,65,99,1304,33,39,543,52,52,36,36,36,36,36,36,36,36,36,36,36,36,67,22,17012,1191,17012,0.6416531205177307,4.0,0
14787,1313,2016-09-04,6,1,82.2,3,4,56.0,1,1,0,0,20,12,61600000,47700000,10800000,45,1300,45,45,45,45,45,45,45,38,621,618,4943,37,40,259,53,53,45,45,45,45,45,45,45,45,45,45,45,45,79,14,17003,6656,17003,0.6706701517105103,8.0,0
14788,1313,2016-09-04,6,1,82.1,5,3,52.0,2,2,2,2,8,8,70150000,70150000,50200000,41,1300,41,41,41,41,41,41,41,29,60,74,770,26,34,332,49,49,41,41,41,41,41,41,41,41,41,41,41,41,128,22,17007,822,17007,0.6519949436187744,7.0,0
14789,1313,2016-09-04,6,1,81.4,8,4,51.0,1,1,4,2,14,9,68150000,51200000,18800000,38,1300,38,38,38,38,38,38,38,23,54,36,385,49,31,337,49,49,38,38,38,38,38,38,38,38,38,38,38,38,99,21,17010,444,17010,0.6480421423912048,6.0,0
14790,1314,2016-09-04,5,0,67.8,11,5,55.0,1,0,5,2,19,9,82500000,38700000,21000000,45,1000,45,45,45,45,45,45,45,50,2011,1846,13475,50,61,548,51,51,45,45,45,45,45,45,45,45,45,45,45,45,98,42,17003,10749,17003,0.6712760925292969,10.0,0
14791,1314,2016-09-04,5,0,63.3,2,3,52.0,2,2,2,2,5,5,66150000,66150000,30800000,39,1000,39,39,39,39,39,39,39,35,93,72,802,48,40,418,49,49,39,39,39,39,39,39,39,39,39,39,39,39,82,91,17009,1173,17009,0.6419128179550171,4.0,0
14792,1314,2016-09-04,5,0,62.7,6,5,51.5,0,0,4,2,32,10,80260000,27600000,27600000,42,1000,42,42,42,42,42,42,42,29,132,133,1823,40,40,519,51,51,42,42,42,42,42,42,42,42,42,42,42,42,131,15,17006,1838,17006,0.6666598916053772,9.0,0
14793,1314,2016-09-04,5,0,62.6,9,4,53.5,3,1,0,0,18,11,99200000,38950000,3000000,42,1000,42,42,42,42,42,42,42,35,84,73,569,63,63,419,53,53,42,42,42,42,42,42,42,42,42,42,42,42,45,14,17006,492,17006,0.657145082950592,7.0,0
14794,1314,2016-09-04,5,0,62.6,7,5,52.0,1,0,3,0,29,11,91150000,10100000,2400000,36,1000,36,36,36,36,36,36,36,42,254,266,3153,5,8,85,53,53,36,36,36,36,36,36,36,36,36,36,36,36,87,21,17012,7736,17012,0.6522235870361328,5.0,0
14795,1314,2016-09-04,5,0,62.4,8,5,51.5,2,0,3,2,22,8,95860000,28800000,2400000,44,1000,44,44,44,44,44,44,44,25,16,19,287,14,19,259,49,49,44,44,44,44,44,44,44,44,44,44,44,44,42,21,17004,444,17004,0.6525312066078186,6.0,0
14796,1314,2016-09-04,5,0,62.0,3,4,53.5,2,1,4,3,27,13,106150000,76000000,56400000,46,1000,46,46,46,46,46,46,46,22,27,36,593,10,13,178,49,49,46,46,46,46,46,46,46,46,46,46,46,46,45,21,17002,822,17002,0.6604171395301819,8.0,0
14797,1314,2016-09-04,5,0,61.9,5,3,51.0,2,2,2,2,9,9,66650000,66650000,61400000,39,1000,39,39,39,39,39,39,39,22,35,32,350,34,30,320,49,49,39,39,39,39,39,39,39,39,39,39,39,39,16,22,17009,444,17009,0.6333578824996948,3.0,1
14798,1314,2016-09-04,5,1,61.9,4,5,57.5,4,1,2,1,24,12,148400000,52250000,15000000,50,1000,50,50,50,50,50,50,50,41,282,283,2444,34,35,232,53,53,50,50,50,50,50,50,50,50,50,50,50,50,84,22,16998,6656,16998,0.6812689304351807,11.0,0
14799,1314,2016-09-04,5,1,61.8,10,3,52.0,2,2,1,1,9,6,43600000,43600000,43600000,36,1000,36,36,36,36,36,36,36,29,345,259,2452,11,15,140,52,52,36,36,36,36,36,36,36,36,36,36,36,36,43,35,17012,3000,17012,0.6294084787368774,1.0,1
14800,1314,2016-09-04,5,1,60.9,1,3,51.0,1,1,2,2,9,9,50550000,50550000,42000000,38,1000,38,38,38,38,38,38,38,28,0,2,23,0,2,23,49,49,38,38,38,38,38,38,38,38,38,38,38,38,40,22,17010,78,17010,0.6316412687301636,2.0,1
14801,1315,2016-09-04,4,0,0.0,7,4,54.0,0,0,2,2,11,6,18800000,14000000,0,25,1300,25,25,25,25,25,25,25,27,67,74,1134,2,1,44,51,52,25,25,25,25,25,25,25,25,25,25,25,25,97,36,17023,2279,17023,0.6229702234268188,1.0,1
14802,1315,2016-09-04,4,0,86.6,6,4,52.5,1,0,3,1,21,9,57400000,14800000,0,28,1300,28,28,28,28,28,28,28,25,16,19,287,14,19,259,49,49,28,28,28,28,28,28,28,28,28,28,28,28,40,36,17020,444,17020,0.6291353702545166,4.0,0
14803,1315,2016-09-04,4,0,86.1,10,3,56.0,0,0,3,3,10,10,33200000,33200000,22400000,29,1300,29,29,29,29,29,29,29,44,0,0,0,0,0,0,52,52,29,29,29,29,29,29,29,29,29,29,29,29,61,112,17019,7,17019,0.6356358528137207,8.0,0
14804,1315,2016-09-04,4,0,86.1,5,4,52.0,0,0,0,0,32,16,25100000,12300000,2800000,21,1300,21,21,21,21,21,21,21,28,49,54,1144,2,5,152,51,51,21,21,21,21,21,21,21,21,21,21,21,21,16,36,17027,2652,17027,0.6258082389831543,2.0,1
14805,1315,2016-09-04,4,0,84.6,2,6,51.0,0,0,1,0,49,17,51370000,8800000,8800000,21,1300,21,21,21,21,21,21,21,24,2,12,205,1,11,168,51,51,21,21,21,21,21,21,21,21,21,21,21,21,55,15,17027,444,17027,0.6385558843612671,10.0,0
14806,1315,2016-09-04,4,0,83.7,1,4,53.5,0,0,2,2,18,10,27300000,21300000,5200000,24,1300,24,24,24,24,24,24,24,29,345,259,2452,11,15,140,52,52,24,24,24,24,24,24,24,24,24,24,24,24,121,113,17024,3000,17024,0.6341486573219299,6.0,0
14807,1315,2016-09-04,4,0,83.6,4,4,55.5,2,1,1,0,14,9,52800000,24400000,24400000,28,1300,28,28,28,28,28,28,28,34,24,30,653,1,2,75,51,51,28,28,28,28,28,28,28,28,28,28,28,28,97,21,17020,3396,17020,0.6346623301506042,7.0,0
14808,1315,2016-09-04,4,1,83.5,8,3,55.0,0,0,2,2,6,6,10400000,10400000,10400000,27,1300,27,27,27,27,27,27,27,49,516,599,7407,7,19,279,52,52,27,27,27,27,27,27,27,27,27,27,27,27,96,22,17021,10749,17021,0.629652738571167,5.0,0
14809,1315,2016-09-04,4,1,83.5,3,3,53.0,0,0,2,2,7,7,21300000,21300000,4200000,27,1300,27,27,27,27,27,27,27,29,60,74,770,26,34,332,49,49,27,27,27,27,27,27,27,27,27,27,27,27,74,98,17021,822,17021,0.6261934041976929,3.0,1
14810,1315,2016-09-04,4,1,83.3,9,3,55.0,1,1,0,0,10,10,22900000,22900000,13200000,27,1300,27,27,27,27,27,27,27,34,697,597,4508,60,40,423,52,52,27,27,27,27,27,27,27,27,27,27,27,27,122,21,17021,4141,17021,0.6366387009620667,9.0,0
14819,1317,2016-09-04,2,0,89.7,3,3,52.0,0,0,0,0,7,7,3500000,3500000,0,44,1300,44,44,44,44,44,44,44,28,0,2,23,0,2,23,49,49,44,44,44,44,44,44,44,44,44,44,44,44,106,42,17004,78,17004,0.6512035727500916,3.0,1
14820,1317,2016-09-04,2,0,87.1,5,3,56.0,0,0,0,0,7,7,1500000,1500000,0,44,1300,44,44,44,44,44,44,44,49,516,599,7407,7,19,279,52,52,44,44,44,44,44,44,44,44,44,44,44,44,74,14,17004,10749,17004,0.6583207845687866,7.0,0
14821,1317,2016-09-04,2,0,86.2,6,3,56.0,0,0,0,0,3,3,1600000,1600000,1600000,44,1300,44,44,44,44,44,44,44,29,60,74,770,26,34,332,49,49,44,44,44,44,44,44,44,44,44,44,44,44,68,99,17004,822,17004,0.6518919467926025,4.0,0
14822,1317,2016-09-04,2,0,86.0,9,3,56.0,0,0,0,0,12,12,1000000,1000000,1000000,44,1300,44,44,44,44,44,44,44,42,70,83,1626,6,6,82,52,52,44,44,44,44,44,44,44,44,44,44,44,44,106,35,17004,7400,17004,0.6657590866088867,9.0,0
14823,1317,2016-09-04,2,0,85.5,2,4,52.0,0,0,0,0,5,5,0,0,0,44,1300,44,44,44,44,44,44,44,22,27,36,593,10,13,178,49,49,44,44,44,44,44,44,44,44,44,44,44,44,82,21,17004,822,17004,0.6481540203094482,1.0,1
14824,1317,2016-09-04,2,0,85.3,7,3,54.0,0,0,0,0,11,11,0,0,0,44,1300,44,44,44,44,44,44,44,28,68,99,1609,0,0,0,51,51,44,44,44,44,44,44,44,44,44,44,44,44,15,15,17004,2652,17004,0.6491515040397644,2.0,1
14825,1317,2016-09-04,2,1,85.1,8,3,57.0,0,0,0,0,5,5,2800000,2800000,2800000,44,1300,44,44,44,44,44,44,44,34,697,597,4508,60,40,423,52,52,44,44,44,44,44,44,44,44,44,44,44,44,94,21,17004,4141,17004,0.6579844355583191,6.0,0
14826,1317,2016-09-04,2,1,84.4,4,3,54.0,0,0,0,0,8,8,1800000,1800000,1800000,44,1300,44,44,44,44,44,44,44,29,132,133,1823,40,40,519,51,51,44,44,44,44,44,44,44,44,44,44,44,44,85,35,17004,1838,17004,0.6583364009857178,8.0,0
14827,1317,2016-09-04,2,1,84.0,1,3,56.0,0,0,1,1,6,6,5000000,5000000,5000000,44,1300,44,44,44,44,44,44,44,39,11,11,164,11,11,164,50,50,44,44,44,44,44,44,44,44,44,44,44,44,58,22,17004,141,17004,0.6519334316253662,5.0,0
14887,1323,2016-09-10,9,0,86.3,6,3,55.0,1,1,0,0,9,9,25200000,25200000,18800000,29,1300,29,29,29,29,29,29,29,33,50,61,1350,0,0,49,51,51,29,29,29,29,29,29,29,29,29,29,29,29,57,28,17025,3006,17025,0.6279528141021729,6.0,0
14888,1323,2016-09-10,9,0,84.7,4,4,52.0,0,0,2,1,26,15,21250000,10800000,1600000,21,1300,21,21,21,21,21,21,21,29,94,128,1591,13,13,256,52,52,21,21,21,21,21,21,21,21,21,21,21,21,122,21,17033,3006,17033,0.6336799263954163,7.0,0
14889,1323,2016-09-10,9,0,84.5,9,4,52.0,0,0,2,0,25,10,25400000,3600000,2000000,21,1300,21,21,21,21,21,21,21,49,516,599,7413,7,19,275,52,52,21,21,21,21,21,21,21,21,21,21,21,21,36,20,17033,10755,17033,0.6241532564163208,3.0,1
14890,1323,2016-09-10,9,0,84.1,1,4,51.0,0,0,0,0,12,8,10600000,10600000,3600000,24,1300,24,24,24,24,24,24,24,26,16,20,294,14,20,266,49,49,24,24,24,24,24,24,24,24,24,24,24,24,112,41,17030,450,17030,0.6247454285621643,4.0,0
14891,1323,2016-09-10,9,0,83.9,2,3,55.5,1,1,1,1,8,8,38650000,38650000,7600000,30,1300,30,30,30,30,30,30,30,29,132,134,1832,40,40,510,51,51,30,30,30,30,30,30,30,30,30,30,30,30,132,70,17024,1844,17024,0.6416803598403931,10.0,0
14892,1323,2016-09-10,9,0,83.2,8,4,54.5,2,0,2,0,20,8,63850000,9200000,9200000,32,1300,32,32,32,32,32,32,32,32,0,0,0,0,0,0,0,0,32,32,32,32,32,32,32,32,32,32,32,32,132,20,17022,6,17022,0.6251487135887146,5.0,0
14893,1323,2016-09-10,9,0,83.1,10,2,53.5,1,1,0,0,2,2,36400000,36400000,36400000,30,1300,30,30,30,30,30,30,30,39,13,12,175,13,12,175,50,50,30,30,30,30,30,30,30,30,30,30,30,30,95,28,17024,147,17024,0.622718334197998,2.0,1
14894,1323,2016-09-10,9,0,83.1,7,4,55.0,2,2,1,0,18,10,50700000,42450000,3600000,29,1300,29,29,29,29,29,29,29,29,118,108,1478,12,14,148,52,52,29,29,29,29,29,29,29,29,29,29,29,29,56,28,17025,3006,17025,0.6349954605102539,8.0,0
14895,1323,2016-09-10,9,1,82.9,5,3,52.0,1,1,0,0,10,10,23400000,23400000,22400000,22,1300,22,22,22,22,22,22,22,32,75,112,1801,4,1,98,52,52,22,22,22,22,22,22,22,22,22,22,22,22,78,21,17032,3389,17032,0.6172002553939819,1.0,1
14896,1323,2016-09-10,9,1,82.2,11,4,56.0,1,0,3,2,25,12,91800000,38000000,25200000,35,1300,35,35,35,35,35,35,35,28,197,208,2655,37,42,491,51,51,35,35,35,35,35,35,35,35,35,35,35,35,43,27,17019,2658,17019,0.6521308422088623,11.0,0
14897,1323,2016-09-10,9,1,81.6,3,4,55.0,1,0,2,1,24,11,68050000,23600000,9600000,29,1300,29,29,29,29,29,29,29,35,94,74,814,46,42,423,49,49,29,29,29,29,29,29,29,29,29,29,29,29,57,13,17025,1179,17025,0.6414409875869751,9.0,0
14930,1327,2016-09-10,5,0,90.3,1,3,56.0,0,0,2,2,13,12,26000000,26000000,9200000,24,1400,24,24,24,24,24,24,24,25,0,0,0,0,0,0,0,0,24,24,24,24,24,24,24,24,24,24,24,24,95,21,17030,6,17030,0.6082133054733276,1.0,1
14931,1327,2016-09-10,5,0,89.7,4,3,56.0,4,4,2,2,10,9,209100000,201400000,69300000,78,1400,78,78,78,78,78,78,78,28,0,0,0,0,0,0,0,0,78,78,78,78,78,78,78,78,78,78,78,78,123,83,16976,6,16976,0.7002304196357727,9.0,0
14932,1327,2016-09-10,5,0,89.6,3,3,56.0,2,2,2,2,10,10,59250000,59250000,34800000,37,1400,37,37,37,37,37,37,37,36,1303,978,6436,117,88,524,53,53,37,37,37,37,37,37,37,37,37,37,37,37,80,13,17017,5545,17017,0.6550664901733398,3.0,1
14933,1327,2016-09-10,5,0,89.1,8,3,56.0,4,4,0,0,8,8,136050000,136050000,96600000,57,1400,57,57,57,57,57,57,57,40,0,0,0,0,0,0,0,0,57,57,57,57,57,57,57,57,57,57,57,57,109,27,16997,6,16997,0.6627819538116455,5.0,0
14934,1327,2016-09-10,5,0,88.7,2,3,56.0,0,0,5,5,9,9,78450000,78450000,34500000,54,1400,54,54,54,54,54,54,54,28,0,0,0,0,0,0,0,0,54,54,54,54,54,54,54,54,54,54,54,54,39,55,17000,6,17000,0.651165246963501,2.0,1
14935,1327,2016-09-10,5,0,88.7,6,3,56.0,2,2,0,0,9,9,81050000,81050000,36000000,57,1400,57,57,57,57,57,57,57,23,0,0,0,0,0,0,0,0,57,57,57,57,57,57,57,57,57,57,57,57,123,42,16997,6,16997,0.6628612279891968,6.0,0
14936,1327,2016-09-10,5,1,87.8,7,3,56.0,3,3,0,0,8,8,130500000,130500000,128100000,62,1400,62,62,62,62,62,62,62,34,0,0,0,0,0,0,0,0,62,62,62,62,62,62,62,62,62,62,62,62,88,42,16992,6,16992,0.6687241196632385,7.0,0
14937,1327,2016-09-10,5,1,87.6,5,3,56.0,1,1,1,1,10,10,71450000,71450000,63750000,54,1400,54,54,54,54,54,54,54,32,0,0,0,0,0,0,0,0,54,54,54,54,54,54,54,54,54,54,54,54,69,27,17000,6,17000,0.6554047465324402,4.0,0
14938,1327,2016-09-10,5,1,87.5,9,3,56.0,4,4,0,0,6,6,103200000,103200000,100800000,57,1400,57,57,57,57,57,57,57,34,661,432,2,446,90,353,51,51,57,57,57,57,57,57,57,57,57,57,57,57,95,42,16997,4147,16997,0.6907277703285217,8.0,0
14951,1329,2016-09-10,3,0,80.1,13,3,56.0,0,0,0,0,2,2,1600000,1600000,1600000,44,1300,44,44,44,44,44,44,44,25,0,0,0,0,0,0,0,0,44,44,44,44,44,44,44,44,44,44,44,44,122,20,17010,6,17010,0.6297257542610168,4.0,0
14952,1329,2016-09-10,3,0,79.7,12,3,54.0,0,0,1,1,8,6,9400000,9400000,0,44,1300,44,44,44,44,44,44,44,32,0,0,0,0,0,0,0,0,44,44,44,44,44,44,44,44,44,44,44,44,83,168,17010,6,17010,0.6377353072166443,6.0,0
14953,1329,2016-09-10,3,0,78.6,9,3,55.0,0,0,1,1,13,11,11000000,11000000,11000000,44,1300,44,44,44,44,44,44,44,24,170,148,1252,68,50,465,51,52,44,44,44,44,44,44,44,44,44,44,44,44,83,21,17010,1197,17010,0.6626316905021667,13.0,0
14954,1329,2016-09-10,3,0,77.5,2,3,54.0,0,0,0,0,2,2,0,0,0,44,1300,44,44,44,44,44,44,44,35,272,414,3,406,68,384,51,51,44,44,44,44,44,44,44,44,44,44,44,44,95,167,17010,3403,17010,0.66572505235672,14.0,0
14955,1329,2016-09-10,3,0,77.5,11,2,54.0,0,0,0,0,2,2,1000000,1000000,1000000,44,1300,44,44,44,44,44,44,44,28,0,0,0,0,0,0,0,0,44,44,44,44,44,44,44,44,44,44,44,44,35,41,17010,6,17010,0.6189095377922058,2.0,1
14956,1329,2016-09-10,3,0,76.9,8,3,56.0,0,0,0,0,6,6,4300000,4300000,800000,44,1300,44,44,44,44,44,44,44,40,0,0,0,0,0,0,0,0,44,44,44,44,44,44,44,44,44,44,44,44,112,49,17010,6,17010,0.6385143995285034,7.0,0
14957,1329,2016-09-10,3,0,76.9,14,3,56.0,0,0,0,0,7,5,3200000,3200000,3200000,44,1300,44,44,44,44,44,44,44,34,0,0,0,0,0,0,0,0,44,44,44,44,44,44,44,44,44,44,44,44,94,27,17010,6,17010,0.6340427398681641,5.0,0
14958,1329,2016-09-10,3,0,76.8,1,3,56.0,0,0,0,0,7,7,1000000,1000000,1000000,44,1300,44,44,44,44,44,44,44,50,2013,1847,13482,50,62,542,51,51,44,44,44,44,44,44,44,44,44,44,44,44,62,21,17010,10755,17010,0.660365641117096,11.0,0
14959,1329,2016-09-10,3,0,76.7,6,3,55.5,0,0,1,1,7,7,11200000,11200000,11200000,44,1300,44,44,44,44,44,44,44,34,700,597,4517,61,39,424,52,52,44,44,44,44,44,44,44,44,44,44,44,44,95,21,17010,4147,17010,0.6594895124435425,10.0,0
14960,1329,2016-09-10,3,0,76.7,5,2,55.0,0,0,0,0,3,3,5800000,5800000,5800000,44,1300,44,44,44,44,44,44,44,33,564,137,1,117,21,114,52,52,44,44,44,44,44,44,44,44,44,44,44,44,95,20,17010,3708,17010,0.6502518653869629,8.0,0
14961,1329,2016-09-10,3,0,76.7,4,3,57.0,0,0,0,0,4,4,7200000,7200000,7200000,44,1300,44,44,44,44,44,44,44,28,0,0,0,0,0,0,0,0,44,44,44,44,44,44,44,44,44,44,44,44,34,27,17010,6,17010,0.6260439157485962,3.0,1
14962,1329,2016-09-10,3,1,76.6,10,3,55.0,0,0,0,0,4,4,14800000,14800000,13200000,44,1300,44,44,44,44,44,44,44,34,661,432,2,446,90,353,51,51,44,44,44,44,44,44,44,44,44,44,44,44,49,28,17010,4147,17010,0.6604936718940735,12.0,0
14963,1329,2016-09-10,3,1,76.5,7,2,53.0,0,0,0,0,2,2,8400000,8400000,8400000,44,1300,44,44,44,44,44,44,44,23,0,0,0,0,0,0,0,0,44,44,44,44,44,44,44,44,44,44,44,44,55,28,17010,6,17010,0.6183868646621704,1.0,1
14964,1329,2016-09-10,3,1,76.4,3,3,54.0,0,0,0,0,3,3,0,0,0,44,1300,44,44,44,44,44,44,44,36,1303,978,6436,117,88,524,53,53,44,44,44,44,44,44,44,44,44,44,44,44,49,27,17010,5545,17010,0.6529505252838135,9.0,0
14979,1331,2016-09-10,1,0,66.9,10,2,52.0,0,0,0,0,0,0,0,0,0,44,1000,44,44,44,44,44,44,44,29,61,77,783,27,35,338,49,49,44,44,44,44,44,44,44,44,44,44,44,44,98,0,17010,828,17010,0.637711226940155,8.0,0
14980,1331,2016-09-10,1,0,66.4,4,2,51.0,0,0,0,0,0,0,0,0,0,44,1000,44,44,44,44,44,44,44,22,37,33,357,35,31,321,49,49,44,44,44,44,44,44,44,44,44,44,44,44,87,0,17010,450,17010,0.6343377828598022,5.0,0
14981,1331,2016-09-10,1,0,65.0,6,2,54.0,0,0,0,0,0,0,0,0,0,44,1000,44,44,44,44,44,44,44,38,621,618,4952,37,38,259,53,53,44,44,44,44,44,44,44,44,44,44,44,44,95,0,17010,6662,17010,0.6419497728347778,11.0,0
14982,1331,2016-09-10,1,0,64.4,9,2,52.0,0,0,0,0,1,1,0,0,0,44,1000,44,44,44,44,44,44,44,29,94,128,1591,13,13,256,52,52,44,44,44,44,44,44,44,44,44,44,44,44,97,21,17010,3006,17010,0.639385461807251,9.0,0
14983,1331,2016-09-10,1,0,64.0,1,2,52.0,0,0,0,0,0,0,0,0,0,44,1000,44,44,44,44,44,44,44,35,94,74,814,46,42,423,49,49,44,44,44,44,44,44,44,44,44,44,44,44,2,0,17010,1179,17010,0.6313289403915405,4.0,0
14984,1331,2016-09-10,1,0,63.8,5,2,52.0,0,0,0,0,0,0,0,0,0,44,1000,44,44,44,44,44,44,44,37,115,140,3040,4,6,105,52,52,44,44,44,44,44,44,44,44,44,44,44,44,26,0,17010,4483,17010,0.6307061910629272,2.0,1
14985,1331,2016-09-10,1,0,63.7,8,2,52.0,0,0,0,0,1,1,0,0,0,44,1000,44,44,44,44,44,44,44,35,87,76,583,65,64,423,53,53,44,44,44,44,44,44,44,44,44,44,44,44,82,49,17010,498,17010,0.6444060206413269,12.0,0
14986,1331,2016-09-10,1,0,63.4,7,2,54.0,0,0,0,0,0,0,0,0,0,44,1000,44,44,44,44,44,44,44,36,1303,978,6436,117,88,524,53,53,44,44,44,44,44,44,44,44,44,44,44,44,42,0,17010,5545,17010,0.6412158012390137,10.0,0
14987,1331,2016-09-10,1,0,63.4,12,2,54.0,0,0,0,0,0,0,0,0,0,44,1000,44,44,44,44,44,44,44,44,0,0,3,0,0,3,52,52,44,44,44,44,44,44,44,44,44,44,44,44,71,0,17010,13,17010,0.6369935274124146,7.0,0
14988,1331,2016-09-10,1,1,63.1,2,2,52.0,0,0,0,0,0,0,0,0,0,44,1000,44,44,44,44,44,44,44,25,65,99,1315,32,38,547,52,52,44,44,44,44,44,44,44,44,44,44,44,44,4,0,17010,1197,17010,0.6310873627662659,3.0,1
14989,1331,2016-09-10,1,1,62.9,3,2,53.0,0,0,0,0,1,1,2800000,2800000,2800000,44,1000,44,44,44,44,44,44,44,29,347,262,2467,13,18,155,52,52,44,44,44,44,44,44,44,44,44,44,44,44,43,42,17010,3006,17010,0.6351704001426697,6.0,0
14990,1331,2016-09-10,1,1,62.4,11,2,52.0,0,0,0,0,0,0,0,0,0,44,1000,44,44,44,44,44,44,44,28,49,54,1150,2,5,158,51,51,44,44,44,44,44,44,44,44,44,44,44,44,2,0,17010,2658,17010,0.6266740560531616,1.0,1
14991,1332,2016-09-11,11,0,89.2,10,6,53.5,6,1,1,0,19,5,331420000,75900000,0,93,1400,93,93,93,93,93,93,93,26,16,20,294,14,20,266,49,49,93,93,93,93,93,93,93,93,93,93,93,93,40,210,16962,451,16962,0.7456623315811157,13.0,0
14992,1332,2016-09-11,11,0,88.5,9,4,53.0,4,1,3,1,14,7,212950000,81900000,69300000,90,1400,90,90,90,90,90,90,90,29,61,77,783,27,35,338,49,49,90,90,90,90,90,90,90,90,90,90,90,90,55,21,16965,829,16965,0.7318739891052246,7.0,0
14993,1332,2016-09-11,11,0,87.4,13,6,52.0,6,2,5,1,38,9,420528000,158900000,27500000,84,1400,84,84,84,84,84,84,84,23,55,37,392,49,31,338,49,49,84,84,84,84,84,84,84,84,84,84,84,84,97,21,16971,451,16971,0.7385581731796265,10.0,0
14994,1332,2016-09-11,11,0,87.4,3,4,52.0,5,1,4,2,18,7,315780000,175200000,87600000,84,1400,84,84,84,84,84,84,84,39,13,12,175,13,12,175,50,50,84,84,84,84,84,84,84,84,84,84,84,84,6,99,16971,148,16971,0.7217469215393066,1.0,1
14995,1332,2016-09-11,11,0,87.4,1,5,52.0,7,2,3,1,20,7,333870000,135000000,69300000,84,1400,84,84,84,84,84,84,84,27,69,74,1139,4,1,49,51,52,84,84,84,84,84,84,84,84,84,84,84,84,95,154,16971,2286,16971,0.7312211394309998,4.0,0
14996,1332,2016-09-11,11,0,87.4,14,4,53.0,6,2,4,3,15,8,293800000,176500000,57000000,86,1400,86,86,86,86,86,86,86,50,2013,1847,13482,50,62,542,51,51,86,86,86,86,86,86,86,86,86,86,86,86,98,57,16969,10756,16969,0.738059401512146,9.0,0
14997,1332,2016-09-11,11,0,87.3,2,7,57.0,7,1,4,1,39,7,638932000,225800000,68500000,94,1400,94,94,94,94,94,94,94,29,347,262,2467,13,18,155,52,52,94,94,94,94,94,94,94,94,94,94,94,94,79,91,16961,3007,16961,0.7600311636924744,14.0,0
14998,1332,2016-09-11,11,0,87.3,8,6,52.0,1,0,0,0,12,8,93700000,19800000,19800000,84,1400,84,84,84,84,84,84,84,28,197,208,2655,37,42,491,51,51,84,84,84,84,84,84,84,84,84,84,84,84,93,21,16971,2659,16971,0.7316146492958069,6.0,0
14999,1332,2016-09-11,11,0,87.3,6,5,53.5,3,0,5,2,36,13,342480000,78300000,65100000,87,1400,87,87,87,87,87,87,87,35,94,74,814,46,42,423,49,49,87,87,87,87,87,87,87,87,87,87,87,87,17,29,16968,1180,16968,0.7419886589050293,12.0,0
15000,1332,2016-09-11,11,0,87.2,11,4,52.0,5,2,2,1,13,5,242320000,118800000,50400000,84,1400,84,84,84,84,84,84,84,35,87,76,583,65,64,423,53,53,84,84,84,84,84,84,84,84,84,84,84,84,95,21,16971,499,16971,0.7275151014328003,3.0,1
15001,1332,2016-09-11,11,0,87.0,7,5,51.0,3,0,4,0,25,6,258900000,20900000,20900000,85,1400,85,85,85,85,85,85,85,34,24,30,654,1,2,76,51,51,85,85,85,85,85,85,85,85,85,85,85,85,56,21,16970,3403,16970,0.7258828282356262,2.0,1
15002,1332,2016-09-11,11,1,86.6,12,5,52.5,3,1,7,1,27,9,253690000,85200000,23100000,85,1400,85,85,85,85,85,85,85,29,132,134,1832,40,40,510,51,51,85,85,85,85,85,85,85,85,85,85,85,85,39,21,16970,1845,16970,0.7322565913200378,8.0,0
15003,1332,2016-09-11,11,1,86.6,4,5,55.0,5,0,1,1,19,7,230230000,34100000,27500000,90,1400,90,90,90,90,90,90,90,53,309,305,4126,3,4,69,52,52,90,90,90,90,90,90,90,90,90,90,90,90,54,29,16965,13668,16965,0.7411022186279297,11.0,0
